amount,merchant_category,channel,device_type,ip_velocity,session_duration_s,failed_auth_count,is_international,hour_of_day,day_of_week,is_weekend,is_night,province_mismatch,amount_zscore,high_velocity_flag,short_session_flag,behavioral_risk_score,is_fraud
5.06,0,1,0,3,237,0,0,14,2,0,0,0,-0.4119,0,0,0.0,0
10.35,5,1,1,1,105,0,0,8,4,0,0,0,-0.9615,0,0,0.0,0
47.58,14,1,1,3,109,0,0,13,2,0,0,0,-0.3857,0,0,0.0,0
41.62,9,2,2,1,230,0,0,12,4,0,0,0,-0.3086,0,0,0.0,0
13.62,2,1,1,2,138,0,0,11,0,0,0,0,0.4158,0,0,0.0,0
15.78,10,2,0,1,165,0,0,13,3,0,0,0,-0.4606,0,0,0.0,0
12.81,9,4,2,4,145,0,0,6,1,0,0,0,0.0007,0,0,0.0,0
133.86,4,3,0,1,170,0,0,13,4,0,0,0,-0.1757,0,0,0.0,0
53.04,5,0,2,1,174,0,0,22,6,1,1,1,-1.0127,0,0,0.35,0
60.19,11,4,2,4,180,0,0,12,4,0,0,0,-0.3654,0,0,0.0,0
46.73,5,1,2,2,105,0,0,16,2,0,0,0,-0.54,0,0,0.0,0
23.01,7,4,1,1,141,0,0,6,1,0,0,0,0.1447,0,0,0.0,0
48.26,5,4,1,3,165,0,0,11,4,0,0,0,-1.1161,0,0,0.0,0
238.68,5,3,0,1,150,0,0,14,4,0,0,0,-0.1831,0,0,0.0,0
101.0,5,1,2,1,124,0,0,13,3,0,0,0,-0.4256,0,0,0.0,0
179.35,14,0,0,2,160,0,0,14,4,0,0,0,0.6769,0,0,0.0,0
20.17,11,1,1,3,85,0,0,16,4,0,0,0,-0.2296,0,0,0.0,0
16.6,10,1,0,1,191,0,0,15,0,0,0,0,-0.1806,0,0,0.0,0
88.61,2,1,2,3,118,0,0,17,6,1,0,0,-0.5187,0,0,0.0,0
71.49,14,0,1,1,227,1,0,8,0,0,0,0,-0.3155,0,0,0.2,0
29.12,14,2,2,2,216,0,0,16,4,0,0,0,-0.2495,0,0,0.0,0
60.87,4,0,3,2,226,0,0,9,2,0,0,0,0.7252,0,0,0.0,0
247.77,10,1,2,2,223,0,0,12,5,1,0,0,-0.2055,0,0,0.0,0
11.59,5,3,0,2,170,0,0,19,6,1,0,0,-0.2357,0,0,0.0,0
55.07,11,2,0,1,174,0,0,9,3,0,0,0,2.4354,0,0,0.0,0
63.95,11,1,0,2,187,0,0,11,0,0,0,1,-0.2085,0,0,0.2,0
12.77,11,1,0,3,166,0,0,16,6,1,0,0,-0.6373,0,0,0.0,0
11.48,5,4,1,3,163,0,0,2,4,0,1,0,-0.2384,0,0,0.15,0
26.97,5,1,1,1,36,0,0,15,4,0,0,0,-1.5494,0,0,0.0,0
39.49,10,1,1,2,215,0,0,9,1,0,0,0,0.3629,0,0,0.0,0
86.56,9,0,0,1,106,0,0,11,5,1,0,1,1.3014,0,0,0.2,0
63.48,4,1,1,1,206,0,0,8,2,0,0,0,0.2221,0,0,0.0,0
74.33,0,1,2,1,150,0,0,14,2,0,0,0,-0.0477,0,0,0.0,0
116.59,11,4,0,2,65,0,0,21,6,1,0,1,-0.2474,0,0,0.2,0
10.86,9,4,0,2,209,0,0,11,2,0,0,1,-1.277,0,0,0.2,0
421.36,11,0,2,2,203,0,0,15,5,1,0,0,2.2438,0,0,0.0,0
29.41,10,2,0,4,327,0,0,9,2,0,0,0,-0.4319,0,0,0.0,0
58.81,13,4,1,1,189,0,0,13,4,0,0,0,0.3738,0,0,0.0,0
99.41,2,0,2,3,215,0,0,18,5,1,0,0,-0.6329,0,0,0.0,0
46.57,12,1,0,1,87,0,0,17,2,0,0,0,0.6337,0,0,0.0,0
29.2,1,2,0,1,244,0,0,6,4,0,0,0,-0.1743,0,0,0.0,0
83.32,2,1,0,4,172,0,0,10,4,0,0,0,0.2145,0,0,0.0,0
17.2,0,4,3,3,223,0,0,17,3,0,0,0,-0.1789,0,0,0.0,0
125.09,9,4,3,3,128,0,0,17,2,0,0,0,-0.5099,0,0,0.0,0
173.42,5,3,0,2,197,0,0,12,3,0,0,0,-0.0173,0,0,0.0,0
62.29,11,3,2,1,204,0,0,20,3,0,0,0,-0.4113,0,0,0.0,0
90.8,5,1,2,2,152,0,0,20,1,0,0,1,1.3132,0,0,0.2,0
55.09,4,1,2,3,171,0,0,15,4,0,0,0,-0.3334,0,0,0.0,0
7709.21,1,0,1,2,39,0,0,17,3,0,0,0,3.4336,0,0,0.0,1
267.82,1,3,1,4,239,0,0,12,2,0,0,0,-0.3559,0,0,0.0,0
108.43,14,4,1,2,61,0,0,23,6,1,1,1,-0.1555,0,0,0.35,0
40.26,6,1,0,2,174,0,0,12,2,0,0,0,0.1622,0,0,0.0,0
30.08,5,2,0,1,155,0,0,15,1,0,0,0,-0.7086,0,0,0.0,0
36.77,9,0,1,2,135,0,0,12,3,0,0,0,-0.2578,0,0,0.0,0
133.23,6,1,2,1,147,0,0,18,0,0,0,1,-0.4567,0,0,0.2,0
34.54,13,3,2,3,154,0,0,8,3,0,0,0,-0.2662,0,0,0.0,0
340.94,10,4,1,8,19,2,1,21,0,0,0,1,3.7086,1,0,0.75,1
35.44,2,4,2,1,203,0,0,17,3,0,0,0,-0.296,0,0,0.0,0
7.76,9,0,3,1,170,0,0,18,4,0,0,0,-1.0119,0,0,0.0,0
47.5,11,2,0,1,253,0,0,17,0,0,0,0,-0.1994,0,0,0.0,0
16.86,9,0,0,3,192,0,0,14,5,1,0,0,3.5449,0,0,0.0,0
90.08,12,3,1,1,203,0,0,13,5,1,0,0,2.3723,0,0,0.0,0
22.81,9,3,2,3,176,0,0,16,5,1,0,0,-0.0267,0,0,0.0,0
3.84,9,4,3,23,3,2,0,4,6,1,1,1,-0.8914,1,1,0.9,1
30.8,11,3,0,1,136,0,0,17,1,0,0,0,-0.4871,0,0,0.0,0
63.53,1,1,0,2,178,0,0,14,4,0,0,0,3.5468,0,0,0.0,1
290.14,1,3,0,1,182,0,0,19,3,0,0,0,-0.0424,0,0,0.0,0
32.46,14,4,1,2,140,0,0,16,2,0,0,0,1.8748,0,0,0.0,0
50.01,5,0,0,4,218,0,0,8,4,0,0,1,-0.4988,0,0,0.2,0
50.01,1,3,2,4,235,0,0,15,2,0,0,0,-0.2719,0,0,0.0,0
475.5,5,1,0,1,213,0,0,5,3,0,1,0,0.4407,0,0,0.15,0
22.37,11,4,2,2,238,0,0,10,3,0,0,0,0.0928,0,0,0.0,0
16.52,5,1,0,1,184,0,0,11,1,0,0,0,0.0207,0,0,0.0,0
60.68,11,3,0,4,163,1,0,17,0,0,0,0,-0.9344,0,0,0.2,0
28.08,11,1,0,2,331,0,0,10,0,0,0,0,-0.8753,0,0,0.0,0
14.3,7,2,2,4,95,0,0,17,1,0,0,0,-0.396,0,0,0.0,0
131.16,4,3,1,2,237,0,0,20,3,0,0,0,0.2772,0,0,0.0,0
22.26,5,1,1,1,103,0,0,18,1,0,0,0,0.5615,0,0,0.0,0
51.8,1,0,2,1,257,1,0,12,5,1,0,0,0.1291,0,0,0.2,0
43.19,0,1,3,1,201,0,0,12,5,1,0,0,-0.2765,0,0,0.0,0
101.37,11,1,2,2,281,0,0,16,1,0,0,0,-0.3047,0,0,0.0,0
46.93,13,1,0,2,233,0,0,11,4,0,0,0,0.1032,0,0,0.0,0
4.2,1,3,3,2,114,0,0,19,3,0,0,0,-0.2775,0,0,0.0,0
22.23,9,1,3,2,144,0,0,14,2,0,0,0,-1.0353,0,0,0.0,0
33.58,9,1,2,1,179,0,0,17,5,1,0,0,-0.6424,0,0,0.0,0
70.97,4,3,1,2,101,0,0,9,6,1,0,0,-0.3605,0,0,0.0,0
32.42,12,1,2,3,180,0,0,16,1,0,0,0,-0.6188,0,0,0.0,0
74.35,4,4,3,4,224,0,0,17,1,0,0,0,0.2991,0,0,0.0,0
73.15,9,1,2,2,141,1,0,17,3,0,0,0,-0.2889,0,0,0.2,0
61.83,5,4,2,1,154,0,0,20,4,0,0,0,-0.2098,0,0,0.0,0
2.31,0,3,0,2,226,0,0,12,0,0,0,0,-0.2254,0,0,0.0,0
318.5,9,3,0,3,130,0,0,13,5,1,0,0,0.4231,0,0,0.0,0
17.48,6,0,3,3,82,0,0,11,5,1,0,0,-0.5784,0,0,0.0,0
22.66,5,1,2,1,206,0,0,16,3,0,0,0,-1.2061,0,0,0.0,0
22.81,9,1,0,3,169,0,0,18,2,0,0,0,0.5396,0,0,0.0,0
40.41,11,2,2,1,168,0,0,19,2,0,0,1,-0.2233,0,0,0.2,0
99.41,9,1,3,1,274,0,0,15,0,0,0,0,-0.2985,0,0,0.0,0
64.17,0,4,3,2,110,0,0,18,3,0,0,0,0.2459,0,0,0.0,0
27.79,11,2,2,4,211,0,0,21,5,1,0,0,0.0211,0,0,0.0,0
37.88,5,1,1,2,279,0,0,18,0,0,0,0,-0.2899,0,0,0.0,0
11.15,5,1,0,2,197,0,0,12,6,1,0,0,-0.2135,0,0,0.0,0
75.3,4,1,0,1,214,0,0,9,6,1,0,0,-0.1341,0,0,0.0,0
37.84,10,4,1,1,163,0,0,19,4,0,0,0,-0.5343,0,0,0.0,0
138.12,12,4,0,2,184,0,0,10,1,0,0,0,-0.6211,0,0,0.0,0
14.19,4,4,0,4,140,0,0,19,4,0,0,0,-0.2107,0,0,0.0,0
77.73,9,2,2,3,109,0,0,11,4,0,0,0,-0.076,0,0,0.0,0
82.64,6,1,2,2,192,0,0,6,4,0,0,0,1.1786,0,0,0.0,0
33.39,1,3,1,2,70,0,0,21,3,0,0,0,1.3884,0,0,0.0,0
144.86,6,3,0,1,230,0,0,14,6,1,0,1,4.0165,0,0,0.2,0
66.33,5,1,3,1,150,0,0,16,0,0,0,0,1.0122,0,0,0.0,0
6.88,5,3,1,2,122,0,0,14,2,0,0,0,-1.0635,0,0,0.0,0
39.88,10,4,0,4,197,0,0,13,1,0,0,1,-0.402,0,0,0.2,0
45.31,5,0,0,3,223,0,0,14,1,0,0,0,-0.3709,0,0,0.0,0
17.14,9,1,0,1,224,0,0,7,2,0,0,0,-0.168,0,0,0.0,0
87.21,10,3,1,1,234,0,0,15,0,0,0,0,1.7132,0,0,0.0,0
189.05,10,1,2,1,60,0,0,5,2,0,1,1,-0.8309,0,0,0.35,0
71.5,14,3,2,1,180,0,0,16,0,0,0,1,-0.5222,0,0,0.2,0
53.78,13,0,2,1,151,0,0,7,4,0,0,1,-0.3149,0,0,0.2,0
9.51,4,3,2,1,124,0,0,15,6,1,0,0,-1.0959,0,0,0.0,0
29.58,5,4,2,2,178,0,0,10,4,0,0,0,-0.2716,0,0,0.0,0
21.34,12,4,2,1,179,0,0,11,1,0,0,0,-0.2403,0,0,0.0,0
11.72,9,3,1,1,136,0,0,13,3,0,0,0,-0.5942,0,0,0.0,0
530.38,1,4,3,5,34,3,1,14,0,0,0,1,4.1638,0,0,0.5,1
37.12,13,3,0,1,133,0,0,7,3,0,0,0,-0.9016,0,0,0.0,0
31.87,4,4,0,1,124,0,0,12,2,0,0,0,-0.2705,0,0,0.0,0
203.95,4,4,0,1,234,0,0,18,6,1,0,0,-0.2939,0,0,0.0,0
74.33,4,1,0,2,174,0,0,12,1,0,0,0,-0.3685,0,0,0.0,0
14.18,0,2,3,3,176,0,0,16,0,0,0,0,-0.1686,0,0,0.0,0
119.5,5,2,2,2,115,0,0,9,4,0,0,0,-0.1807,0,0,0.0,0
110.74,11,4,0,2,60,0,0,5,1,0,1,0,0.0394,0,0,0.15,0
91.45,1,4,1,1,109,0,0,15,6,1,0,0,3.1288,0,0,0.0,0
57.15,13,2,2,2,318,0,0,10,1,0,0,0,-0.4064,0,0,0.0,0
63.35,11,1,0,1,176,0,0,12,3,0,0,0,-0.4379,0,0,0.0,0
25.17,9,2,2,3,204,0,0,7,3,0,0,0,0.0813,0,0,0.0,0
50.31,5,3,0,1,71,0,0,13,3,0,0,0,-0.1771,0,0,0.0,0
78.98,1,1,0,1,131,0,0,11,5,1,0,0,-0.2332,0,0,0.0,0
92.76,4,0,0,2,174,0,0,22,4,0,1,0,-0.7102,0,0,0.15,0
1476.41,8,4,3,6,29,2,0,22,4,0,1,1,4.4425,1,0,0.8,1
1584.9,9,1,3,5,12,2,1,4,6,1,1,1,1.9309,0,1,0.75,1
78.2,13,1,1,1,191,0,0,10,0,0,0,0,-0.2794,0,0,0.0,0
66.04,11,3,2,3,79,0,0,11,0,0,0,1,-0.2103,0,0,0.2,0
9.38,11,1,0,1,116,0,0,13,4,0,0,0,-0.9224,0,0,0.0,0
42.76,5,0,1,4,93,0,0,17,6,1,0,0,-0.168,0,0,0.0,0
37.96,14,3,2,2,243,0,0,17,4,0,0,0,0.2519,0,0,0.0,0
38.07,14,3,0,1,179,0,0,12,5,1,0,1,0.3873,0,0,0.2,0
8.04,9,4,2,1,55,0,0,21,0,0,0,0,2.0826,0,0,0.0,0
35.57,4,1,2,2,127,0,0,13,4,0,0,0,-0.1392,0,0,0.0,0
104.12,4,1,0,3,213,0,0,15,3,0,0,0,-0.3389,0,0,0.0,0
70.68,13,1,2,2,224,0,0,13,4,0,0,1,-0.0699,0,0,0.2,0
40.24,5,4,0,1,147,0,0,9,6,1,0,1,-0.2347,0,0,0.2,0
18.42,10,1,2,1,230,0,0,12,4,0,0,0,0.0132,0,0,0.0,0
48.94,14,4,0,2,173,0,0,10,0,0,0,0,-0.3391,0,0,0.0,0
10.33,10,1,2,2,110,0,0,6,1,0,0,0,-0.3071,0,0,0.0,0
36.7,1,0,0,1,169,0,0,19,5,1,0,0,-0.8683,0,0,0.0,0
30.33,9,3,2,3,155,0,0,17,6,1,0,1,0.6142,0,0,0.2,0
92.69,5,4,0,1,270,0,0,6,6,1,0,0,-0.2422,0,0,0.0,0
44.52,6,3,0,2,144,0,0,11,0,0,0,0,0.8582,0,0,0.0,0
92.36,5,1,0,3,255,0,0,20,3,0,0,0,-0.2381,0,0,0.0,0
16.44,11,3,1,1,71,0,0,10,1,0,0,0,-0.1755,0,0,0.0,0
64.31,4,3,1,2,136,0,0,17,6,1,0,1,-0.1585,0,0,0.2,0
11.42,5,1,3,3,236,0,0,18,4,0,0,0,1.0982,0,0,0.0,0
23.6,2,0,1,2,123,0,0,14,0,0,0,1,-0.6462,0,0,0.2,0
10.3,9,3,3,2,175,0,0,15,1,0,0,1,-0.3703,0,0,0.2,0
68.59,10,4,1,2,163,0,0,12,1,0,0,1,2.0926,0,0,0.2,0
10.88,11,0,0,1,199,0,0,15,4,0,0,0,-0.3531,0,0,0.0,0
24.62,2,1,0,2,74,0,0,18,0,0,0,0,1.0094,0,0,0.0,0
64.68,4,1,2,4,161,0,0,13,6,1,0,0,-0.2208,0,0,0.0,0
45.34,9,3,0,3,147,0,0,18,1,0,0,0,0.0059,0,0,0.0,0
30.78,11,4,2,2,152,0,0,8,6,1,0,0,-0.7083,0,0,0.0,0
32.49,5,1,2,3,178,0,0,17,2,0,0,0,-0.7436,0,0,0.0,0
37.57,9,3,0,1,213,0,0,16,6,1,0,0,-1.2378,0,0,0.0,0
15.65,12,0,2,3,183,0,0,18,1,0,0,0,-1.0024,0,0,0.0,0
14.02,9,4,2,1,108,0,0,12,3,0,0,0,-1.4294,0,0,0.0,0
84.77,11,1,0,2,199,0,0,15,3,0,0,0,0.825,0,0,0.0,0
10.31,5,4,2,2,172,0,0,15,3,0,0,0,-0.2202,0,0,0.0,0
38.5,5,1,2,1,320,0,0,8,4,0,0,0,-0.3294,0,0,0.0,0
6.08,6,2,3,1,72,0,0,21,0,0,0,0,-0.2539,0,0,0.0,0
37.65,5,2,0,2,259,0,0,13,3,0,0,1,0.7285,0,0,0.2,0
8.03,4,3,1,1,300,0,0,14,0,0,0,0,-0.7622,0,0,0.0,0
60.8,2,2,3,2,94,0,0,17,0,0,0,0,-0.2953,0,0,0.0,0
54.44,11,1,2,2,209,0,0,7,1,0,0,0,0.2391,0,0,0.0,0
11.45,9,1,0,1,206,0,0,13,0,0,0,0,1.1693,0,0,0.0,0
77.63,2,3,2,2,211,0,0,16,0,0,0,0,-0.168,0,0,0.0,0
31.39,0,3,0,1,172,0,0,8,5,1,0,0,-0.3607,0,0,0.0,0
5.47,6,1,3,2,209,0,0,17,1,0,0,0,-0.8936,0,0,0.0,0
43.8,4,1,1,1,195,0,0,16,5,1,0,0,-0.1914,0,0,0.0,0
212.98,11,1,0,3,104,0,0,18,0,0,0,0,-0.0341,0,0,0.0,0
9.73,10,1,2,2,48,0,0,15,0,0,0,0,-0.1797,0,0,0.0,0
43.57,11,1,1,2,220,0,0,13,2,0,0,0,0.1262,0,0,0.0,0
105.29,9,1,0,1,226,0,0,14,0,0,0,1,-0.6912,0,0,0.2,0
116.11,5,0,0,2,163,0,0,10,5,1,0,0,0.8534,0,0,0.0,0
266.78,4,1,0,2,174,0,0,13,5,1,0,1,-0.1469,0,0,0.2,0
42.9,11,1,0,2,101,0,0,13,4,0,0,0,-0.1949,0,0,0.0,0
15.05,0,0,2,3,248,0,0,15,3,0,0,1,-0.272,0,0,0.2,0
7.15,0,1,2,4,186,0,0,11,5,1,0,0,-0.2111,0,0,0.0,0
76.56,11,3,1,1,143,0,0,19,4,0,0,0,0.308,0,0,0.0,0
423.56,11,4,2,1,158,0,0,15,3,0,0,0,-0.9016,0,0,0.0,0
113.17,9,4,0,1,151,0,0,10,0,0,0,0,0.0976,0,0,0.0,0
259.25,14,4,2,1,159,0,0,11,5,1,0,0,1.6554,0,0,0.0,0
63.17,2,0,3,1,102,0,0,14,1,0,0,0,0.4514,0,0,0.0,0
55.39,0,1,0,4,196,0,0,17,1,0,0,0,-0.0747,0,0,0.0,0
65.1,13,0,3,2,277,1,0,12,4,0,0,0,-0.4033,0,0,0.2,0
27.49,4,2,2,3,202,0,0,9,0,0,0,0,-0.5905,0,0,0.0,0
7.29,4,3,3,3,114,1,0,18,6,1,0,0,-0.5576,0,0,0.2,0
31.6,2,1,2,5,144,0,0,10,2,0,0,0,-0.2574,0,0,0.0,0
87.57,9,1,2,3,264,0,0,9,0,0,0,0,-0.5341,0,0,0.0,0
89.24,13,4,0,2,144,1,0,16,1,0,0,0,-0.3442,0,0,0.2,0
103.37,4,4,2,2,175,1,0,22,2,0,1,0,2.928,0,0,0.35,0
269.48,5,4,1,1,174,0,0,9,5,1,0,0,-0.4812,0,0,0.0,0
11.17,0,3,0,2,325,0,0,11,1,0,0,0,-0.0622,0,0,0.0,0
1.46,10,4,3,8,17,4,0,2,3,0,1,1,-0.3482,1,0,0.8,1
4949.6,9,3,1,3,75,0,0,11,4,0,0,0,5.3701,0,0,0.0,1
76.3,9,1,1,1,226,0,0,13,5,1,0,0,-0.5475,0,0,0.0,0
42.77,4,0,2,4,175,0,0,8,5,1,0,0,0.1084,0,0,0.0,0
41.91,5,2,3,3,107,0,0,15,1,0,0,0,-0.1119,0,0,0.0,0
57.06,0,0,2,2,227,0,0,17,0,0,0,0,2.0235,0,0,0.0,0
84.86,10,3,3,2,239,0,0,15,0,0,0,0,-0.3634,0,0,0.0,0
20.14,14,3,0,1,241,0,0,6,6,1,0,0,-0.5349,0,0,0.0,0
53.29,9,3,2,1,122,0,0,14,3,0,0,0,0.4304,0,0,0.0,0
21.58,9,1,2,4,232,0,0,5,5,1,1,1,-0.3492,0,0,0.35,0
156.81,4,0,3,2,137,0,0,13,0,0,0,0,-0.7378,0,0,0.0,0
98.95,4,2,3,1,197,0,0,15,0,0,0,0,-0.2858,0,0,0.0,0
60.62,14,1,0,1,175,0,0,19,2,0,0,0,-0.2386,0,0,0.0,0
76.29,5,4,2,1,51,0,0,13,5,1,0,0,-0.2323,0,0,0.0,0
3.86,8,3,3,4,127,0,0,10,6,1,0,0,-0.3021,0,0,0.0,0
36.0,5,2,1,2,199,0,0,7,1,0,0,0,-0.2602,0,0,0.0,0
1.93,8,4,3,11,12,3,0,2,1,0,1,1,-0.53,1,1,0.9,1
82.49,12,3,2,1,90,0,0,7,2,0,0,0,0.0413,0,0,0.0,0
35.24,10,3,1,1,246,0,0,13,3,0,0,1,-0.081,0,0,0.2,0
159.29,0,0,1,3,143,0,0,12,4,0,0,0,0.3199,0,0,0.0,0
94.01,5,3,1,3,205,0,0,5,3,0,1,0,-0.3076,0,0,0.15,0
32.48,11,0,2,3,203,0,0,4,2,0,1,0,0.1854,0,0,0.15,0
81.86,5,1,1,2,236,0,0,6,6,1,0,0,-0.1769,0,0,0.0,0
50.23,9,1,2,1,204,0,0,11,1,0,0,0,0.3639,0,0,0.0,0
52.52,1,2,2,3,174,0,0,14,2,0,0,0,-0.166,0,0,0.0,0
176.17,9,2,1,1,224,0,0,12,3,0,0,0,-0.0688,0,0,0.0,0
39.56,5,0,3,5,220,0,0,11,3,0,0,0,-0.4688,0,0,0.0,0
101.3,11,3,1,2,75,0,0,9,0,0,0,1,0.7395,0,0,0.2,0
119.29,10,0,0,4,273,0,0,2,4,0,1,0,-0.1765,0,0,0.15,0
6.98,4,4,3,2,200,0,0,8,2,0,0,1,0.1574,0,0,0.2,0
94.18,14,0,2,2,254,0,0,4,4,0,1,0,-0.1753,0,0,0.15,0
59.41,10,1,2,1,185,0,0,10,4,0,0,0,0.4176,0,0,0.0,0
59.16,10,0,2,1,176,0,0,13,3,0,0,1,0.1706,0,0,0.2,0
14.95,10,4,2,1,115,0,0,22,3,0,1,0,0.2191,0,0,0.15,0
31.23,6,1,2,1,281,0,0,15,1,0,0,0,-0.3323,0,0,0.0,0
29.78,9,1,0,2,182,0,0,16,6,1,0,0,-0.566,0,0,0.0,0
30.68,5,1,0,2,67,0,0,14,1,0,0,0,-0.6179,0,0,0.0,0
22.92,10,2,2,1,245,0,0,8,1,0,0,0,-0.3965,0,0,0.0,0
71.17,5,3,1,3,294,0,0,18,1,0,0,0,-0.3167,0,0,0.0,0
96.51,5,1,2,3,213,0,0,13,1,0,0,0,-0.5656,0,0,0.0,0
32.24,0,0,0,4,67,0,0,9,3,0,0,1,-0.4571,0,0,0.2,0
79.97,4,0,1,1,161,0,0,16,2,0,0,0,-0.4768,0,0,0.0,0
71.45,11,3,0,1,181,0,0,21,1,0,0,0,-0.0837,0,0,0.0,0
31.81,11,4,0,2,119,0,0,14,4,0,0,0,-0.3574,0,0,0.0,0
10.5,3,4,2,2,145,0,0,10,5,1,0,0,-0.3751,0,0,0.0,0
17.71,5,3,1,1,191,0,0,21,2,0,0,0,-0.9937,0,0,0.0,0
178.41,2,3,0,4,210,0,0,15,2,0,0,0,-0.2282,0,0,0.0,0
92.4,11,4,2,2,155,1,0,16,5,1,0,0,2.2911,0,0,0.2,0
205.55,7,1,0,1,258,0,0,17,6,1,0,0,0.426,0,0,0.0,0
17.19,5,1,0,2,85,0,0,18,4,0,0,1,-0.2166,0,0,0.2,0
3.78,0,4,3,2,298,0,0,11,4,0,0,0,-0.2113,0,0,0.0,0
20.12,5,3,0,2,211,0,0,8,2,0,0,0,-0.8505,0,0,0.0,0
390.07,5,4,0,4,68,0,0,17,1,0,0,0,2.9432,0,0,0.0,0
45.9,14,1,0,1,111,0,0,9,0,0,0,0,-0.0884,0,0,0.0,0
13.81,13,1,0,1,150,0,0,15,1,0,0,0,-0.5205,0,0,0.0,0
15.71,12,3,2,3,177,0,0,16,2,0,0,0,-0.9806,0,0,0.0,0
7.72,9,4,0,2,159,0,0,18,0,0,0,0,-0.3046,0,0,0.0,0
40.98,11,2,2,3,124,0,0,13,2,0,0,0,-0.5314,0,0,0.0,0
64.19,11,4,0,3,207,0,0,14,3,0,0,0,0.4891,0,0,0.0,0
55.99,14,0,0,2,119,0,0,13,6,1,0,0,0.2016,0,0,0.0,0
55.98,10,4,2,1,195,0,0,15,1,0,0,0,-0.1464,0,0,0.0,0
38.46,5,1,0,2,142,0,0,16,0,0,0,0,-0.3509,0,0,0.0,0
17.29,4,1,1,1,185,0,0,9,5,1,0,1,-0.2532,0,0,0.2,0
80.41,7,3,0,3,175,0,0,13,6,1,0,0,0.328,0,0,0.0,0
42.25,11,3,3,1,121,0,0,13,6,1,0,0,-0.3108,0,0,0.0,0
109.47,5,1,1,1,284,0,0,9,0,0,0,0,1.0406,0,0,0.0,0
9.17,9,1,0,2,205,0,0,9,6,1,0,0,-1.0369,0,0,0.0,0
67.28,11,0,2,1,95,0,0,19,4,0,0,0,-0.3326,0,0,0.0,0
10.56,11,0,2,3,183,0,0,9,0,0,0,0,-0.6044,0,0,0.0,0
5.41,11,1,0,2,203,0,0,20,1,0,0,0,-1.3159,0,0,0.0,0
5.57,1,3,2,3,188,0,0,10,2,0,0,0,-1.3657,0,0,0.0,0
99.69,9,4,3,3,55,1,0,10,1,0,0,0,0.0212,0,0,0.2,0
302.62,8,4,2,2,263,0,0,10,1,0,0,0,2.6313,0,0,0.0,0
79.26,11,4,0,2,227,0,0,19,3,0,0,0,0.0938,0,0,0.0,0
52.23,0,4,2,1,24,0,0,9,5,1,0,0,0.3634,0,0,0.0,0
109.48,5,1,1,1,126,0,0,12,6,1,0,0,-0.3563,0,0,0.0,0
77.94,9,4,0,4,172,0,0,14,1,0,0,1,-0.8012,0,0,0.2,0
30.56,11,4,1,2,350,0,0,15,3,0,0,0,-0.2168,0,0,0.0,0
40.34,5,0,1,6,149,0,0,21,0,0,0,0,-0.9351,1,0,0.25,0
209.02,2,1,2,3,230,0,0,14,0,0,0,0,-0.2185,0,0,0.0,0
247.86,2,4,2,1,93,0,0,10,1,0,0,0,-0.0987,0,0,0.0,0
113.63,5,0,2,3,104,0,0,7,1,0,0,0,0.9775,0,0,0.0,0
62.26,5,0,0,2,62,0,0,17,0,0,0,0,-0.2973,0,0,0.0,0
19.34,13,1,0,1,200,0,0,16,4,0,0,0,-0.5873,0,0,0.0,0
53.14,11,4,0,2,260,0,0,11,6,1,0,0,0.2816,0,0,0.0,0
132.53,10,1,0,2,184,0,0,12,6,1,0,0,3.3305,0,0,0.0,1
14.12,4,3,3,2,231,0,0,14,4,0,0,0,0.0442,0,0,0.0,0
22.29,9,1,2,1,164,0,0,18,4,0,0,0,-0.5052,0,0,0.0,0
264.44,9,3,2,3,177,0,0,18,2,0,0,0,0.3265,0,0,0.0,0
158.64,2,1,0,1,197,0,0,15,1,0,0,0,0.1274,0,0,0.0,0
79.33,13,3,2,1,166,0,0,22,0,0,1,1,2.0244,0,0,0.35,0
60.51,11,4,0,3,134,0,0,11,5,1,0,0,-0.8865,0,0,0.0,0
56.89,11,1,3,2,156,0,0,11,4,0,0,0,-0.2293,0,0,0.0,0
142.51,12,3,0,1,217,0,0,6,6,1,0,0,-0.0225,0,0,0.0,0
183.87,9,3,3,2,126,0,0,16,3,0,0,1,-0.1668,0,0,0.2,0
65.51,13,1,1,2,177,0,0,14,4,0,0,0,0.1082,0,0,0.0,0
31.02,6,2,1,2,157,0,0,12,0,0,0,0,-0.1789,0,0,0.0,0
10.03,9,3,1,3,280,0,0,2,0,0,1,0,-0.2435,0,0,0.15,0
40.18,11,4,3,2,175,0,0,15,2,0,0,1,-0.3269,0,0,0.2,0
48.45,11,3,3,1,105,0,0,13,5,1,0,0,2.214,0,0,0.0,0
88.18,1,3,0,2,185,0,0,12,0,0,0,0,-0.467,0,0,0.0,0
105.7,5,4,2,4,165,0,0,9,2,0,0,0,-0.2378,0,0,0.0,0
40.01,6,2,3,2,133,0,0,14,3,0,0,0,-0.399,0,0,0.0,0
87.41,4,0,0,2,152,0,0,9,2,0,0,0,0.2863,0,0,0.0,0
27.0,9,1,1,4,169,0,0,16,1,0,0,1,-0.3094,0,0,0.2,0
41.4,7,0,1,2,203,0,0,9,5,1,0,0,-0.8444,0,0,0.0,0
25.42,11,1,2,1,222,0,0,17,5,1,0,0,-0.5413,0,0,0.0,0
42.18,9,1,2,1,238,0,0,11,2,0,0,0,-0.3752,0,0,0.0,0
