customer_id,province,account_age_days,avg_monthly_spend,avg_txn_amount,typical_peak_hour,preferred_channel,preferred_device,risk_score_initial
CUST_001826,QC,1177,1480.46,54.83,13.2,mobile_app,ios,0.0979
CUST_001827,ON,550,1595.62,44.32,11.0,atm,ios,0.104
CUST_001828,ON,580,972.63,51.19,13.5,mobile_app,android,0.2797
CUST_001829,BC,858,3581.62,198.98,12.9,mobile_app,ios,0.2764
CUST_001830,BC,886,1285.52,107.13,15.3,web,ios,0.1166
CUST_001831,ON,830,292.39,18.27,12.0,web,ios,0.2293
CUST_001832,ON,193,152.57,7.63,16.8,pos_terminal,android,0.5485
CUST_001833,ON,196,574.94,26.13,11.7,web,desktop_browser,0.0815
CUST_001834,NS,226,149.35,3.83,8.9,mobile_app,ios,0.2645
CUST_001835,ON,324,1099.2,49.96,15.0,web,android,0.248
CUST_001836,ON,883,1262.58,78.91,4.0,web,android,0.3139
CUST_001837,QC,80,630.65,20.34,16.9,phone,ios,0.4058
CUST_001838,BC,386,158.05,5.64,16.7,mobile_app,android,0.1741
CUST_001839,ON,1228,2733.85,73.89,11.8,mobile_app,desktop_browser,0.0326
CUST_001840,QC,1143,1459.33,58.37,13.6,phone,ios,0.1082
CUST_001841,QC,1158,1234.93,51.46,10.0,mobile_app,android,0.1688
CUST_001842,ON,239,715.26,19.87,16.7,atm,android,0.3426
CUST_001843,BC,269,841.64,56.11,10.1,mobile_app,desktop_browser,0.3027
CUST_001844,QC,1106,542.71,41.75,8.3,mobile_app,ios,0.1258
CUST_001845,QC,208,692.76,22.35,14.3,mobile_app,android,0.2266
CUST_001846,NS,1418,613.59,22.73,17.6,pos_terminal,ios,0.4328
CUST_001847,BC,71,558.68,23.28,10.8,web,android,0.3603
CUST_001848,ON,225,2349.26,81.01,18.1,atm,desktop_browser,0.1902
CUST_001849,ON,944,1232.8,38.53,10.9,atm,ios,0.2025
CUST_001850,ON,1313,452.66,14.6,15.1,atm,android,0.2256
CUST_001851,ON,649,1664.07,64.0,13.0,mobile_app,android,0.1572
CUST_001852,ON,96,434.78,24.15,11.5,web,android,0.6277
CUST_001853,SK,100,1533.75,52.89,10.9,atm,android,0.2013
CUST_001854,ON,936,4693.1,426.65,15.1,mobile_app,unknown,0.2119
CUST_001855,ON,891,1113.64,74.24,11.3,mobile_app,ios,0.2681
CUST_001856,ON,1001,6848.58,684.86,13.1,mobile_app,unknown,0.0799
CUST_001857,ON,486,2207.5,71.21,15.6,phone,android,0.1578
CUST_001858,ON,602,627.83,20.25,14.9,mobile_app,ios,0.1117
CUST_001859,AB,830,534.44,38.17,19.8,web,ios,0.2786
CUST_001860,QC,1461,432.54,18.02,18.4,mobile_app,ios,0.2023
CUST_001861,AB,768,4181.36,181.8,13.8,pos_terminal,ios,0.0428
CUST_001862,ON,868,512.84,42.74,13.1,pos_terminal,ios,0.1293
CUST_001863,QC,445,673.22,48.09,14.0,web,unknown,0.1865
CUST_001864,AB,404,1663.27,103.95,14.9,web,unknown,0.1026
CUST_001865,QC,1349,2222.39,63.5,15.3,web,ios,0.15
CUST_001866,BC,362,542.18,18.07,16.2,atm,desktop_browser,0.0698
CUST_001867,ON,1359,1705.44,100.32,11.8,mobile_app,android,0.1951
CUST_001868,AB,1015,628.96,21.69,16.9,phone,android,0.2856
CUST_001869,AB,696,1612.72,70.12,13.3,mobile_app,ios,0.1013
CUST_001870,ON,792,2674.97,72.3,12.7,pos_terminal,desktop_browser,0.1799
CUST_001871,ON,501,578.07,15.21,13.0,atm,ios,0.3487
CUST_001872,BC,216,781.46,20.56,18.1,mobile_app,android,0.1258
CUST_001873,ON,245,743.73,26.56,19.3,web,android,0.1739
CUST_001874,MB,223,257.01,23.36,9.6,pos_terminal,ios,0.2127
CUST_001875,MB,1114,265.86,11.56,14.3,pos_terminal,android,0.1833
CUST_001876,MB,831,1887.52,94.38,13.1,pos_terminal,ios,0.149
CUST_001877,ON,1252,3535.57,153.72,15.1,pos_terminal,ios,0.3095
CUST_001878,MB,441,160.85,5.74,17.2,mobile_app,android,0.2544
CUST_001879,QC,615,951.03,26.42,17.2,mobile_app,android,0.1024
CUST_001880,QC,116,914.44,26.13,11.4,atm,desktop_browser,0.2711
CUST_001881,BC,400,1298.59,118.05,12.9,atm,desktop_browser,0.3526
CUST_001882,ON,621,802.87,25.9,19.6,phone,ios,0.4057
CUST_001883,QC,1065,1475.13,73.76,18.7,web,ios,0.0824
CUST_001884,SK,1154,4700.52,156.68,13.6,mobile_app,ios,0.127
CUST_001885,ON,112,1629.83,46.57,12.1,mobile_app,ios,0.2927
CUST_001886,ON,317,266.88,15.7,11.3,mobile_app,ios,0.0386
CUST_001887,QC,1381,1208.27,75.52,18.2,mobile_app,android,0.2419
CUST_001888,SK,882,1047.07,36.11,17.2,web,desktop_browser,0.2966
CUST_001889,ON,346,604.15,40.28,14.1,mobile_app,android,0.1141
CUST_001890,PE,1067,5815.38,193.85,14.9,pos_terminal,android,0.2263
CUST_001891,BC,1314,1264.24,34.17,10.6,mobile_app,desktop_browser,0.2891
CUST_001892,ON,547,389.21,20.48,15.0,mobile_app,ios,0.2047
CUST_001893,QC,373,902.72,32.24,10.4,atm,ios,0.2398
CUST_001894,AB,768,570.5,15.01,15.7,mobile_app,android,0.0346
CUST_001895,QC,518,1424.04,109.54,14.1,pos_terminal,android,0.159
CUST_001896,ON,906,530.92,17.7,15.6,atm,ios,0.1244
CUST_001897,BC,564,1300.01,50.0,15.0,atm,desktop_browser,0.2298
CUST_001898,QC,441,445.99,27.87,12.1,mobile_app,android,0.4438
CUST_001899,ON,1168,392.73,17.08,16.7,mobile_app,ios,0.2177
CUST_001900,MB,1236,673.72,19.82,16.6,web,desktop_browser,0.2739
CUST_001901,QC,389,865.82,41.23,12.8,phone,android,0.2435
CUST_001902,MB,206,557.78,21.45,14.5,atm,android,0.0875
CUST_001903,BC,577,1405.49,45.34,11.6,atm,ios,0.391
CUST_001904,ON,1472,658.37,25.32,15.6,pos_terminal,ios,0.1811
CUST_001905,AB,552,1368.69,44.15,13.4,web,ios,0.1129
CUST_001906,NL,185,1619.24,77.11,12.3,web,ios,0.1688
CUST_001907,QC,68,1364.8,75.82,16.6,web,ios,0.2761
CUST_001908,ON,327,300.58,23.12,11.1,web,ios,0.1828
CUST_001909,ON,892,3876.43,276.89,13.4,web,desktop_browser,0.1318
CUST_001910,BC,329,766.91,23.24,10.5,atm,ios,0.2044
CUST_001911,MB,801,747.14,22.64,17.2,atm,unknown,0.1892
CUST_001912,ON,1197,1063.49,96.68,17.8,mobile_app,android,0.1943
CUST_001913,QC,275,527.0,15.5,13.8,web,android,0.2622
CUST_001914,ON,816,2289.32,69.37,16.7,mobile_app,ios,0.0435
CUST_001915,QC,241,783.51,71.23,14.7,mobile_app,desktop_browser,0.2297
CUST_001916,ON,341,649.78,18.57,15.4,pos_terminal,ios,0.0615
CUST_001917,ON,825,4051.78,162.07,17.0,atm,ios,0.3862
CUST_001918,ON,254,1662.02,48.88,17.1,mobile_app,ios,0.1739
CUST_001919,ON,434,541.51,14.64,17.0,phone,android,0.117
CUST_001920,SK,1245,2982.84,229.45,12.1,mobile_app,android,0.1936
CUST_001921,BC,1218,643.13,30.63,11.3,web,android,0.0978
CUST_001922,QC,1057,6500.46,309.55,14.3,mobile_app,desktop_browser,0.1627
CUST_001923,ON,771,221.1,10.53,12.6,mobile_app,ios,0.1708
CUST_001924,AB,966,521.65,17.99,13.6,pos_terminal,ios,0.2001
CUST_001925,ON,1118,997.17,29.33,15.5,web,unknown,0.1853
CUST_001926,ON,793,4589.61,120.78,17.7,mobile_app,ios,0.0865
CUST_001927,QC,1404,4193.62,322.59,12.8,mobile_app,ios,0.2574
CUST_001928,AB,944,2271.89,206.54,19.3,web,android,0.3722
CUST_001929,AB,194,730.97,25.21,18.0,web,ios,0.0501
CUST_001930,BC,1006,947.22,33.83,20.3,pos_terminal,desktop_browser,0.1805
CUST_001931,BC,880,268.89,7.27,11.6,web,desktop_browser,0.3109
CUST_001932,AB,1234,609.6,27.71,11.1,mobile_app,ios,0.0649
CUST_001933,ON,475,549.25,45.77,9.9,pos_terminal,android,0.2814
CUST_001934,ON,798,2069.16,89.96,8.3,web,android,0.0807
CUST_001935,ON,708,523.96,40.3,13.7,web,android,0.3209
CUST_001936,ON,954,1462.32,38.48,13.7,phone,ios,0.2202
CUST_001937,BC,796,2253.43,118.6,4.5,pos_terminal,android,0.293
CUST_001938,ON,960,415.45,13.85,9.4,pos_terminal,android,0.2245
CUST_001939,SK,511,1255.64,50.23,15.9,web,ios,0.1959
CUST_001940,QC,1243,2000.35,111.13,13.9,mobile_app,desktop_browser,0.0291
CUST_001941,QC,261,469.21,16.18,13.0,web,desktop_browser,0.0793
CUST_001942,NL,1474,2148.78,79.58,10.7,mobile_app,android,0.1678
CUST_001943,ON,662,1633.55,44.15,18.2,pos_terminal,ios,0.4678
CUST_001944,BC,708,4916.81,289.22,13.2,web,ios,0.1457
CUST_001945,BC,432,4180.44,130.64,17.0,mobile_app,ios,0.2577
CUST_001946,QC,482,2176.61,145.11,16.8,pos_terminal,desktop_browser,0.141
CUST_001947,QC,182,1096.7,84.36,12.5,mobile_app,desktop_browser,0.1597
CUST_001948,BC,900,1118.93,32.91,18.2,mobile_app,android,0.145
CUST_001949,MB,476,758.83,30.35,14.4,mobile_app,ios,0.1884
CUST_001950,ON,472,760.62,36.22,13.4,pos_terminal,android,0.0658
CUST_001951,QC,1042,1435.81,38.81,10.1,mobile_app,desktop_browser,0.0933
CUST_001952,BC,797,780.43,30.02,13.2,web,desktop_browser,0.1798
CUST_001953,BC,1022,2177.28,55.83,11.0,atm,android,0.0871
CUST_001954,AB,551,800.05,44.45,12.3,web,android,0.0393
CUST_001955,ON,391,649.57,19.11,13.9,atm,android,0.5151
CUST_001956,NS,739,1860.11,124.01,18.3,pos_terminal,desktop_browser,0.4712
CUST_001957,ON,544,1111.39,35.85,10.0,mobile_app,android,0.1587
CUST_001958,ON,764,1172.2,58.61,17.7,web,desktop_browser,0.0214
CUST_001959,QC,1339,2166.24,216.62,8.9,web,android,0.2798
CUST_001960,BC,42,883.39,42.07,9.6,atm,android,0.0835
CUST_001961,ON,990,352.97,32.09,12.8,pos_terminal,desktop_browser,0.1417
CUST_001962,QC,1351,2056.05,128.5,9.7,web,ios,0.0452
CUST_001963,BC,750,324.22,9.54,13.2,atm,android,0.0545
CUST_001964,AB,1181,1203.56,31.67,9.5,web,ios,0.0867
CUST_001965,QC,1169,1447.5,55.67,15.9,mobile_app,android,0.3508
CUST_001966,ON,741,1483.88,67.45,14.1,mobile_app,desktop_browser,0.0332
CUST_001967,ON,1447,1379.88,47.58,16.6,atm,android,0.105
CUST_001968,PE,162,577.65,28.88,9.3,web,ios,0.3422
CUST_001969,ON,227,983.74,70.27,14.8,web,desktop_browser,0.2789
CUST_001970,QC,629,1442.67,53.43,14.2,mobile_app,desktop_browser,0.2561
CUST_001971,BC,1214,287.37,7.56,7.9,pos_terminal,desktop_browser,0.3065
CUST_001972,ON,1485,1568.2,54.08,14.8,pos_terminal,android,0.2797
CUST_001973,ON,1051,2003.31,166.94,11.8,pos_terminal,ios,0.2007
CUST_001974,ON,136,5126.36,301.55,14.3,pos_terminal,android,0.2315
CUST_001975,ON,163,347.05,16.53,16.6,mobile_app,android,0.2909
CUST_001976,ON,120,970.06,32.34,13.1,pos_terminal,ios,0.3164
CUST_001977,ON,453,847.58,47.09,14.7,mobile_app,android,0.1433
CUST_001978,BC,252,1624.69,49.23,11.6,web,ios,0.1441
CUST_001979,QC,989,811.39,21.35,11.1,pos_terminal,ios,0.0751
CUST_001980,BC,371,1381.97,98.71,12.9,atm,ios,0.177
CUST_001981,QC,368,493.05,35.22,13.2,pos_terminal,unknown,0.2921
CUST_001982,BC,1168,2385.95,183.53,15.4,mobile_app,desktop_browser,0.0972
CUST_001983,ON,1468,3786.26,122.14,18.5,web,android,0.2913
CUST_001984,AB,1013,1964.5,67.74,11.5,mobile_app,android,0.3167
CUST_001985,QC,33,821.99,25.69,16.8,mobile_app,ios,0.276
CUST_001986,AB,876,400.48,11.44,17.2,mobile_app,unknown,0.1218
CUST_001987,ON,612,641.94,27.91,14.4,pos_terminal,android,0.0865
CUST_001988,BC,233,1992.0,94.86,17.7,pos_terminal,desktop_browser,0.1832
CUST_001989,ON,294,855.55,30.56,16.6,phone,android,0.0913
CUST_001990,QC,187,328.62,19.33,17.8,mobile_app,android,0.3226
CUST_001991,AB,1058,818.57,81.86,12.8,web,desktop_browser,0.5472
CUST_001992,BC,652,1093.6,28.04,14.1,pos_terminal,desktop_browser,0.3391
CUST_001993,PE,560,839.83,27.99,18.1,web,android,0.1375
CUST_001994,ON,1227,1856.26,142.79,13.8,mobile_app,desktop_browser,0.1227
CUST_001995,BC,1084,1583.54,42.8,17.9,mobile_app,desktop_browser,0.174
CUST_001996,ON,1173,655.23,65.52,8.3,web,ios,0.158
CUST_001997,SK,1118,1132.69,34.32,9.4,pos_terminal,android,0.3773
CUST_001998,BC,54,3392.12,130.47,12.9,pos_terminal,desktop_browser,0.291
CUST_001999,ON,737,1123.51,48.85,16.8,atm,ios,0.0507
CUST_002000,ON,168,591.23,42.23,11.7,pos_terminal,android,0.1307
